1400,1300,1200
0.4852080233022622,0.5160649073169549,0.4871686607390808
0.0986967166833581,0.08678417433878076,0.09679039570330618
0.46689622962282146,0.4572079222389713,0.44846319129191337
0.33025288486909904,0.32350089612019556,0.3627116980630467
0.08469408255936982,0.08339390755941291,0.08034505975288304
0.5516300207142544,0.544185744150845,0.6138216168266867
0.46061433730812956,0.4638125832592877,0.46450776155600687
0.48803519731361783,0.48263176193995627,0.456280616934591
0.0030053638351965257,0.004771803016965766,0.0019069140482284206
0.2576278961849631,0.23348815827639421,0.21634420460334738
0.3996250927113331,0.3878010717499651,0.4860144682421224
0.3414251204559267,0.301729272337708,0.37769188605206594
0.1512841151893464,0.14683723552633593,0.16441437066610146
0.05555771316233014,0.062375384928724804,0.06384034678849416
0.0910455518780876,0.08971287644671802,0.09548475592743111
0.03818600438280271,0.0426651126898502,0.03966363631044122
0.06714740122226401,0.06957939135313174,0.07247448125341482
0.3235852676679698,0.33636493204609247,0.3505785802093248
0.09657183549964138,0.09433110686924943,0.08397394927540952
0.036050768001137934,0.04130639285683021,0.04309437505594134
0.2217241623287521,0.24088574985394254,0.2097799384296242
0.21828709146299197,0.21423475598309621,0.24721481966184952
0.060405805127044195,0.07841345148861391,0.08212917230000595
0.0873837993325674,0.0915480155827998,0.10692283370463192
0.46717126083504124,0.4779280083731548,0.48690954498766015
0.07177314109323556,0.07374996704343546,0.06831815763050762
0.43457027207742416,0.4323045607229898,0.43868451691997795
0.4071201790369891,0.42196254216560847,0.4095487837232199
0.14001524199020626,0.12539484520452765,0.15192003114590216
0.5446267115448059,0.4910081270437585,0.5376155850977076
0.3206197761636683,0.34201627127683726,0.30101636607979965
0.03941704953738609,0.05010474068680953,0.048415106874042144
0.4389382780640059,0.43877201657769227,0.47803320523000936
0.6315222855898379,0.5807094999939432,0.5248005065482729
0.4173990233120121,0.4063365966641041,0.34874974713280676
0.06993418254178362,0.06880312978272857,0.07418257992522533
0.046729647525079146,0.06287133840951484,0.060569979732260304
0.13744932907416701,0.1467622056518456,0.1292725301526383
0.03024351938629183,0.027172808748469987,0.03403930233751795
0.4408117048873717,0.45830521901176613,0.4527558219008841
